Data Pedido,ID Cliente,ID Produto,Vendas
09-03-2013,SP-20650,OFF-AR-10002766,13.9
26-07-2012,CK-12760,FUR-CH-10003199,266.352
23-11-2012,PW-19240,TEC-PH-10003012,307.98
23-11-2012,PW-19240,OFF-PA-10001583,44.1
23-11-2012,PW-19240,OFF-AR-10001940,13.12
23-11-2012,PW-19240,OFF-EN-10003286,16.56
23-11-2012,PW-19240,OFF-PA-10003441,38.88
28-11-2012,EB-14170,OFF-PA-10003395,335.52
04-11-2014,DK-13090,TEC-CO-10003236,959.984
04-11-2014,DK-13090,OFF-BI-10002982,4.086
04-11-2014,DK-13090,OFF-AR-10004010,55.984
04-11-2014,DK-13090,OFF-PA-10002947,10.688
22-03-2014,TB-21055,OFF-EN-10003845,8.856
19-12-2012,AG-10900,OFF-LA-10003190,6.912
02-04-2011,SC-20020,OFF-PA-10002986,26.72
02-04-2011,SC-20020,OFF-PA-10001593,33.488
05-06-2012,BB-11545,OFF-PA-10000528,10.56
06-10-2011,VP-21760,OFF-ST-10001932,386.34
22-08-2013,RP-19270,OFF-BI-10003727,33.44
15-11-2012,DH-13675,FUR-FU-10002759,39.96
22-06-2012,SW-20455,OFF-BI-10000545,1217.568
25-09-2014,KF-16285,OFF-ST-10004950,15.51
25-09-2014,KF-16285,TEC-PH-10003171,89.9
25-09-2014,KF-16285,OFF-AR-10000614,14.28
25-09-2014,KF-16285,OFF-AR-10000034,12.72
25-09-2014,KF-16285,OFF-LA-10003766,15.75
06-04-2011,FH-14275,OFF-AR-10001725,70.95
06-04-2011,FH-14275,OFF-BI-10002794,65.568
06-04-2011,FH-14275,TEC-AC-10004171,299.97
09-02-2013,JR-16210,TEC-AC-10003628,89.97
09-02-2013,JR-16210,TEC-AC-10004761,31.86
18-11-2011,JC-16105,OFF-ST-10000885,67.15
19-12-2014,BP-11290,OFF-BI-10004209,7.236
19-12-2014,BP-11290,OFF-FA-10002988,4.824
19-12-2014,BP-11290,OFF-PA-10002222,91.36
19-12-2014,BP-11290,OFF-AP-10004487,130.112
02-07-2012,FA-14230,TEC-PH-10003505,74.24
02-07-2012,FA-14230,FUR-FU-10000076,159.84
02-07-2012,FA-14230,OFF-BI-10004728,2.892
02-07-2012,FA-14230,OFF-PA-10002250,9.392
08-10-2011,DN-13690,OFF-PA-10003823,123.92
22-09-2012,FO-14305,OFF-SU-10000898,55.6
22-09-2012,FO-14305,TEC-AC-10003832,617.976
25-12-2014,DP-13105,OFF-BI-10001679,21.312
14-10-2014,JW-15220,TEC-AC-10002335,209.94
14-10-2014,JW-15220,TEC-PH-10003187,31.984
14-10-2014,JW-15220,OFF-BI-10003527,5083.96
21-08-2014,TT-21460,TEC-PH-10003171,35.96
11-09-2012,SN-20560,OFF-LA-10000414,31.05
11-09-2012,SN-20560,FUR-FU-10002107,8.92
11-09-2012,SN-20560,OFF-BI-10004593,209.6
11-09-2012,SN-20560,OFF-AP-10003860,111.04
11-09-2012,SN-20560,OFF-PA-10000556,38.88
20-12-2012,JM-15865,OFF-AP-10003281,36.27
20-09-2011,SB-20185,FUR-BO-10004218,493.43
20-09-2011,SB-20185,TEC-PH-10002185,11.12
05-11-2013,CC-12475,TEC-MA-10003176,686.4
02-12-2014,SH-19975,OFF-BI-10002003,15.92
02-12-2014,SH-19975,FUR-FU-10000023,70.68
02-12-2014,SH-19975,OFF-ST-10002756,541.24
10-10-2011,RB-19435,TEC-MA-10002694,101.994
10-10-2011,RB-19435,OFF-BI-10002429,18.264
15-11-2014,TC-21295,OFF-BI-10003684,21.99
14-08-2013,CT-11995,OFF-SU-10003505,185.376
14-08-2013,CT-11995,OFF-AP-10002534,58.924
18-09-2014,GZ-14470,TEC-MA-10004626,480.0
18-09-2014,GZ-14470,OFF-ST-10000615,34.05
23-03-2012,AM-10360,OFF-PA-10000659,192.72
23-03-2012,AM-10360,TEC-AC-10000736,239.97
01-07-2013,AH-10120,TEC-AC-10003038,50.12
21-10-2014,MY-18295,TEC-PH-10004071,15.984
21-10-2014,MY-18295,OFF-PA-10001667,14.352
25-08-2011,BS-11590,OFF-BI-10001982,6.528
25-08-2011,BS-11590,OFF-BI-10004141,2.862
25-08-2011,BS-11590,OFF-BI-10002103,20.856
27-07-2011,BB-10990,OFF-ST-10002574,276.28
02-12-2014,ML-17755,FUR-FU-10003394,629.64
18-10-2013,FC-14245,TEC-PH-10003072,449.97
18-10-2013,FC-14245,OFF-AP-10003057,1927.59
17-09-2013,CR-12625,FUR-CH-10001146,121.78
01-12-2012,LC-16960,FUR-CH-10003973,2676.672
05-08-2011,GZ-14470,FUR-TA-10001307,489.23
16-08-2013,BD-11320,FUR-FU-10004071,312.03
16-08-2013,BD-11320,OFF-ST-10001505,17.94
16-08-2013,BD-11320,TEC-PH-10004614,165.6
16-08-2013,BD-11320,OFF-PA-10004911,37.52
07-08-2012,EM-14095,TEC-PH-10003601,494.97
07-08-2012,EM-14095,OFF-LA-10004545,25.06
01-06-2013,BP-11290,FUR-FU-10001379,32.064
01-06-2013,BP-11290,OFF-PA-10001846,18.496
01-06-2013,BP-11290,FUR-CH-10000422,191.079
01-06-2013,BP-11290,OFF-PA-10004621,10.368
02-07-2013,SU-20665,OFF-LA-10001474,30.53
02-07-2013,SU-20665,TEC-AC-10001635,30.84
02-07-2013,SU-20665,OFF-PA-10001950,75.06
19-12-2013,AY-10555,TEC-PH-10001552,66.976
26-01-2012,EM-13825,OFF-PA-10003790,182.72
29-10-2014,SA-20830,OFF-LA-10002475,21.93
05-11-2014,CA-12265,TEC-AC-10000303,95.976
05-11-2014,CA-12265,TEC-PH-10000127,143.928
05-11-2014,CA-12265,OFF-BI-10004364,3.564
05-11-2014,CA-12265,OFF-LA-10002195,4.928
10-05-2013,CV-12805,OFF-ST-10001490,856.656
10-05-2013,CV-12805,OFF-BI-10002852,13.184
10-05-2013,CV-12805,OFF-AP-10000390,48.784
10-05-2013,CV-12805,OFF-PA-10004327,76.64
10-05-2013,CV-12805,OFF-BI-10002353,18.528
02-04-2011,AH-10690,FUR-FU-10003192,177.68
28-04-2011,DS-13180,TEC-AC-10000736,159.98
05-10-2013,AH-10690,TEC-PH-10003095,52.68
05-10-2013,AH-10690,FUR-FU-10002885,11.568
12-06-2014,ZC-21910,OFF-BI-10001525,4.572
30-01-2013,DF-13135,TEC-PH-10004241,1439.968
30-01-2013,DF-13135,OFF-BI-10000546,1.728
30-01-2013,DF-13135,FUR-TA-10004256,626.1
27-09-2012,SS-20140,OFF-AR-10002067,99.2
13-04-2012,FP-14320,FUR-TA-10000688,609.98
13-04-2012,FP-14320,FUR-TA-10002530,211.372
13-04-2012,FP-14320,TEC-PH-10001061,239.976
19-12-2014,HE-14800,FUR-FU-10001057,99.95
19-12-2014,HE-14800,TEC-AC-10002331,29.34
15-03-2013,SP-20545,FUR-FU-10003724,16.74
28-08-2014,BP-11185,OFF-PA-10000528,12.672
28-08-2014,BP-11185,TEC-AC-10001908,1119.888
17-12-2012,PG-18895,OFF-AR-10003903,204.85
17-12-2012,PG-18895,TEC-PH-10004908,135.984
17-12-2012,PG-18895,OFF-AR-10001940,16.4
17-12-2012,PG-18895,OFF-BI-10002026,92.96
22-08-2011,JP-15520,OFF-SU-10003936,7.632
04-11-2013,NW-18400,OFF-BI-10002813,4.158
04-11-2013,NW-18400,TEC-MA-10003337,179.991
11-10-2014,SW-20245,FUR-CH-10001545,239.358
07-12-2011,EH-14005,OFF-PA-10000062,164.88
15-11-2011,SC-20260,OFF-SU-10001574,10.95
25-12-2014,NC-18535,OFF-PA-10001972,19.44
25-12-2014,NC-18535,OFF-BI-10000201,12.3
24-12-2011,AS-10090,OFF-AP-10003278,13.97
23-12-2014,JL-15130,FUR-TA-10002903,934.956
23-12-2014,JL-15130,TEC-AC-10001013,46.864
23-12-2014,JL-15130,OFF-ST-10000918,26.16
23-12-2014,JL-15130,OFF-AR-10001419,23.128
23-12-2014,JL-15130,OFF-AP-10003266,59.24
08-08-2011,VG-21790,FUR-BO-10000468,155.456
20-09-2011,HG-14965,OFF-PA-10004610,8.56
26-12-2014,JH-15430,FUR-FU-10004963,21.0
26-12-2014,JH-15430,TEC-MA-10004626,120.0
26-11-2014,RO-19780,TEC-PH-10003437,299.96
26-11-2014,RO-19780,OFF-AP-10002867,67.84
26-11-2014,RO-19780,FUR-CH-10002126,853.93
26-11-2014,RO-19780,OFF-AR-10001761,18.688
06-11-2013,LW-17125,FUR-FU-10004665,273.96
06-11-2013,LW-17125,TEC-AC-10000057,89.97
06-11-2013,LW-17125,FUR-FU-10003806,756.8
07-11-2014,CC-12370,OFF-BI-10000145,1.248
04-11-2013,JP-16135,TEC-AC-10000892,72.0
04-11-2013,JP-16135,FUR-CH-10004886,470.155
30-12-2011,DD-13570,OFF-ST-10002554,39.128
03-12-2014,ES-14080,OFF-AR-10001662,19.728
03-12-2014,ES-14080,TEC-PH-10004531,151.188
25-03-2014,MV-17485,FUR-CH-10000665,271.764
19-11-2011,RD-19900,TEC-AC-10003023,47.496
26-04-2014,RL-19615,FUR-BO-10004709,344.981
24-11-2014,JP-15460,OFF-PA-10000477,36.288
24-11-2014,JP-15460,OFF-PA-10002923,78.304
24-11-2014,JP-15460,FUR-TA-10003008,127.785
24-11-2014,JP-15460,OFF-BI-10003707,6.104
03-11-2011,DM-13345,OFF-BI-10000546,5.76
19-10-2012,CS-11860,OFF-BI-10000404,1.72
07-02-2011,DL-13315,OFF-BI-10001196,8.952
07-03-2013,LC-16870,OFF-AP-10001626,2.334
07-03-2013,LC-16870,OFF-BI-10004656,1.728
07-03-2013,LC-16870,FUR-FU-10003773,159.04
07-03-2013,LC-16870,FUR-TA-10000849,145.98
03-12-2012,JG-15115,FUR-FU-10000222,77.952
03-12-2012,JG-15115,OFF-BI-10001718,95.97
03-12-2012,JG-15115,TEC-PH-10001700,105.584
03-12-2012,JG-15115,OFF-AR-10004078,9.344
24-12-2012,HM-14860,FUR-FU-10003026,9.68
24-12-2012,HM-14860,TEC-CO-10003763,4899.93
02-10-2014,TN-21040,TEC-AC-10004708,104.75
17-10-2014,VP-21760,TEC-AC-10003499,18.528
17-10-2014,VP-21760,FUR-TA-10001950,1875.258
15-08-2011,CS-12355,OFF-PA-10000312,91.36
15-08-2011,CS-12355,OFF-AP-10004708,152.24
12-11-2014,PG-18820,TEC-PH-10004531,35.184
21-03-2014,HG-14845,OFF-PA-10000474,56.704
21-03-2014,HG-14845,OFF-PA-10002377,274.064
14-05-2014,MH-18115,FUR-CH-10001482,458.43
22-06-2011,TB-21280,OFF-BI-10001553,8.226
02-12-2011,EM-13825,TEC-AC-10000199,5.95
02-12-2011,EM-13825,OFF-PA-10002195,15.24
05-04-2012,JF-15415,TEC-AC-10001767,239.94
05-04-2012,JF-15415,OFF-AR-10002467,23.84
19-11-2014,NB-18655,OFF-ST-10001321,92.52
19-11-2014,NB-18655,OFF-ST-10000777,37.76
19-11-2014,NB-18655,OFF-LA-10003720,7.38
19-11-2014,NB-18655,FUR-FU-10000206,5.82
13-07-2014,CS-11860,OFF-PA-10000791,3.816
20-05-2014,ND-18460,OFF-BI-10001787,26.16
20-12-2012,ED-13885,TEC-AC-10004353,100.8
21-02-2013,EA-14035,FUR-FU-10001861,135.8
19-03-2014,BP-11050,OFF-AR-10002766,13.9
19-03-2014,BP-11050,OFF-EN-10003072,19.4
18-12-2013,NS-18640,OFF-BI-10001636,13.488
18-12-2013,NS-18640,OFF-BI-10000948,11.416
27-03-2013,MV-17485,OFF-PA-10001838,17.64
27-03-2013,MV-17485,OFF-BI-10002215,17.04
16-12-2011,LE-16810,TEC-AC-10001314,99.98
16-12-2011,LE-16810,FUR-FU-10002268,29.46
15-11-2012,VP-21760,OFF-BI-10002133,166.92
23-08-2013,TC-21475,FUR-FU-10001979,98.328
29-06-2012,SG-20470,FUR-CH-10001482,117.882
27-06-2013,VP-21760,TEC-AC-10002018,20.97
27-06-2013,VP-21760,TEC-AC-10000397,139.96
27-06-2013,VP-21760,FUR-FU-10003976,37.74
18-09-2013,PO-18865,FUR-FU-10002597,14.82
18-09-2013,PO-18865,FUR-FU-10004864,191.82
18-07-2011,JL-15130,OFF-BI-10002103,13.904
02-09-2014,RW-19540,OFF-AP-10001005,314.6
02-09-2014,RW-19540,FUR-TA-10002607,283.56
23-06-2014,RB-19465,FUR-CH-10000454,487.96
02-09-2011,SC-20095,OFF-BI-10001359,1793.98
01-10-2012,EM-13960,OFF-BI-10003196,2.992
01-10-2012,EM-13960,TEC-AC-10003657,108.768
07-04-2012,RP-19390,OFF-PA-10002262,25.92
07-04-2012,RP-19390,OFF-ST-10002214,22.58
22-11-2014,HZ-14950,TEC-PH-10003555,55.176
18-12-2013,AB-10105,OFF-BI-10000545,9892.74
19-09-2011,ND-18460,FUR-TA-10004607,73.915
28-09-2011,XP-21865,FUR-FU-10000277,337.088
22-09-2012,MM-18280,OFF-AP-10004532,61.44
08-11-2013,ML-17395,TEC-AC-10003911,479.97
17-12-2014,KM-16225,OFF-BI-10003196,5.984
17-12-2014,KM-16225,TEC-AC-10000358,189.95
17-12-2014,KM-16225,TEC-AC-10000057,149.95
17-12-2014,KM-16225,OFF-AR-10001988,29.95
17-12-2014,KM-16225,OFF-LA-10003498,44.4
21-09-2011,SL-20155,OFF-AR-10002956,66.03
18-05-2012,AJ-10780,OFF-PA-10003724,10.86
26-03-2011,DK-12835,OFF-AR-10004272,3.36
26-03-2011,DK-12835,OFF-BI-10003291,27.936
26-03-2011,DK-12835,TEC-PH-10004100,28.784
23-09-2014,BK-11260,OFF-SU-10001218,21.96
12-09-2012,CC-12670,TEC-AC-10004209,21.98
02-11-2012,ED-13885,FUR-CH-10002073,2621.322
20-10-2012,SV-20785,FUR-FU-10003424,74.76
20-10-2012,SV-20785,FUR-TA-10001086,364.776
15-06-2013,AR-10825,FUR-TA-10004619,1115.17
20-11-2012,CS-12250,OFF-BI-10002854,89.696
20-11-2012,CS-12250,OFF-LA-10002762,50.12
28-02-2013,RR-19525,OFF-FA-10003495,36.48
14-10-2011,BD-11500,OFF-PA-10002581,322.192
14-10-2011,BD-11500,OFF-BI-10000343,2.946
14-10-2011,BD-11500,OFF-PA-10001184,19.136
27-05-2014,BM-11785,TEC-AC-10000521,23.08
04-02-2013,MS-17365,TEC-PH-10002890,90.48
03-09-2013,BM-11140,FUR-CH-10003061,215.976
03-09-2013,BM-11140,OFF-EN-10003567,65.94
05-12-2014,KE-16420,FUR-FU-10001918,11.352
12-06-2012,SZ-20035,OFF-ST-10002444,24.56
05-09-2013,MB-18085,OFF-EN-10003286,16.56
05-09-2013,MB-18085,TEC-AC-10000109,279.95
21-04-2011,DB-13555,OFF-ST-10002574,828.84
05-11-2012,CB-12415,OFF-BI-10000773,7.218
05-11-2012,CB-12415,OFF-SU-10004661,27.2
03-11-2011,SP-20650,TEC-AC-10003280,89.97
16-02-2013,GW-14605,FUR-FU-10003773,318.08
16-02-2013,GW-14605,OFF-BI-10002412,5.8
12-09-2014,KH-16630,TEC-PH-10002564,143.952
12-09-2014,KH-16630,OFF-PA-10002262,19.44
03-11-2014,BG-11035,OFF-AR-10000246,5.56
06-02-2012,LO-17170,OFF-ST-10002554,146.73
06-02-2012,LO-17170,OFF-PA-10002751,29.9
11-09-2013,DV-13465,OFF-BI-10004318,276.784
27-09-2013,LR-17035,OFF-AP-10001564,93.032
27-09-2013,LR-17035,FUR-CH-10000513,454.965
15-12-2012,RR-19525,TEC-PH-10001433,246.168
18-09-2013,TS-21610,OFF-ST-10002790,295.4
14-10-2014,AH-10210,OFF-ST-10002974,348.56
28-06-2012,DW-13585,OFF-PA-10003177,15.552
28-06-2012,DW-13585,FUR-BO-10001918,482.94
01-06-2012,AJ-10945,TEC-PH-10001299,299.98
01-06-2012,AJ-10945,OFF-BI-10004224,403.68
01-06-2012,AJ-10945,TEC-PH-10001300,41.9
01-06-2012,AJ-10945,OFF-LA-10004178,28.91
12-04-2011,SV-20785,OFF-PA-10000289,32.4
13-10-2014,MG-17650,TEC-PH-10002085,369.544
13-10-2014,MG-17650,OFF-PA-10001934,10.368
13-10-2014,MG-17650,TEC-AC-10003033,791.88
07-11-2012,AB-10105,OFF-AR-10001683,23.64
07-11-2012,AB-10105,OFF-ST-10001713,84.784
07-11-2012,AB-10105,FUR-FU-10000193,64.96
07-11-2012,AB-10105,OFF-BI-10000474,32.06
07-11-2012,AB-10105,OFF-ST-10000129,177.648
07-11-2012,AB-10105,TEC-MA-10001016,287.91
25-05-2012,MM-18280,OFF-SU-10002557,22.368
25-05-2012,MM-18280,OFF-PA-10002160,32.368
25-05-2012,MM-18280,TEC-AC-10003095,207.984
13-10-2011,MA-17995,OFF-EN-10003160,36.4
13-10-2011,MA-17995,TEC-AC-10001542,22.96
13-10-2011,MA-17995,OFF-ST-10003641,315.2
13-10-2011,MA-17995,OFF-BI-10002432,15.18
07-02-2013,EB-13975,TEC-PH-10004094,623.96
20-01-2014,NS-18505,TEC-PH-10001817,429.6
20-01-2014,NS-18505,FUR-FU-10002759,31.968
20-01-2014,NS-18505,FUR-CH-10000309,887.271
20-01-2014,NS-18505,OFF-PA-10003673,21.696
07-06-2013,RB-19795,OFF-LA-10000452,22.05
07-06-2013,RB-19795,OFF-PA-10000210,99.9
19-03-2014,JK-15325,OFF-AP-10000358,90.86
25-11-2014,PR-18880,OFF-PA-10002137,7.78
27-11-2013,EH-13945,OFF-BI-10003364,78.759
19-08-2013,MA-17560,FUR-FU-10001940,9.552
19-08-2013,MA-17560,FUR-FU-10000320,5.344
28-11-2012,MA-17995,OFF-AR-10004441,8.28
26-05-2014,JL-15505,OFF-ST-10002182,50.136
05-09-2014,AS-10045,OFF-BI-10002931,88.074
25-03-2013,DC-12850,FUR-BO-10004357,301.47
25-03-2013,DC-12850,OFF-AR-10000475,18.656
29-05-2014,MD-17860,FUR-FU-10001473,27.46
29-05-2014,MD-17860,OFF-AP-10001469,125.13
31-08-2012,RH-19510,TEC-PH-10004447,555.96
13-04-2013,TB-21175,OFF-ST-10001469,129.552
13-04-2013,TB-21175,OFF-ST-10000060,51.984
13-04-2013,TB-21175,OFF-PA-10000807,10.272
03-02-2011,EB-13930,OFF-BI-10000666,18.336
03-02-2011,EB-13930,TEC-PH-10002890,180.96
02-09-2011,BM-11785,TEC-AC-10000844,475.944
01-10-2014,BT-11530,TEC-AC-10002402,159.98
06-09-2013,FW-14395,TEC-PH-10003988,43.6
21-05-2014,RD-19480,OFF-BI-10004040,8.288
21-05-2014,RD-19480,TEC-PH-10004094,1123.128
21-05-2014,RD-19480,OFF-AP-10000358,64.9
20-09-2012,TP-21130,OFF-BI-10000138,2.808
23-01-2013,CB-12535,TEC-AC-10002926,99.98
23-01-2013,CB-12535,OFF-AR-10003477,8.04
23-01-2013,CB-12535,OFF-ST-10001526,1564.29
01-06-2011,QJ-19255,OFF-BI-10001765,138.56
01-06-2011,QJ-19255,OFF-AP-10004859,65.52
24-09-2012,KM-16720,OFF-AR-10003179,14.576
24-09-2012,KM-16720,TEC-AC-10002345,23.2
24-09-2012,KM-16720,OFF-AR-10001246,16.464
02-08-2013,KM-16660,FUR-FU-10004864,19.312
24-01-2011,IM-15055,OFF-PA-10001804,40.08
04-08-2011,ML-17395,OFF-AP-10001271,101.96
04-08-2011,ML-17395,OFF-PA-10004353,259.74
04-08-2011,ML-17395,TEC-AC-10002473,255.42
10-08-2013,GH-14410,OFF-BI-10003314,4.338
10-08-2013,GH-14410,OFF-BI-10004465,11.88
09-12-2013,AG-10900,FUR-BO-10003450,405.86
09-12-2013,AG-10900,FUR-CH-10002335,680.01
08-06-2012,MG-17695,TEC-AC-10003433,2.376
08-06-2012,MG-17695,OFF-AP-10003849,143.128
25-06-2013,MJ-17740,TEC-MA-10000984,4476.8
25-06-2013,MJ-17740,OFF-PA-10000418,104.85
25-06-2013,MJ-17740,OFF-AP-10001242,241.44
16-03-2013,SJ-20125,OFF-PA-10001954,319.76
16-03-2013,SJ-20125,OFF-PA-10001954,45.68
02-12-2013,LB-16795,FUR-FU-10000448,31.96
02-12-2013,LB-16795,OFF-PA-10001357,47.9
02-12-2013,LB-16795,OFF-ST-10002292,1112.94
02-12-2013,LB-16795,OFF-EN-10001219,22.92
13-06-2014,SB-20185,TEC-PH-10002564,71.976
13-06-2014,SB-20185,OFF-PA-10001639,19.44
20-03-2013,CC-12610,OFF-BI-10001153,31.086
15-11-2013,DP-13000,TEC-PH-10003356,13.98
15-11-2013,DP-13000,OFF-AR-10001725,23.65
08-08-2014,JL-15505,TEC-PH-10002415,707.88
08-08-2014,JL-15505,OFF-BI-10003355,11.952
08-08-2014,JL-15505,OFF-BI-10000216,31.128
08-08-2014,JL-15505,TEC-AC-10004803,55.76
08-08-2014,JL-15505,OFF-PA-10001970,24.56
08-08-2014,JL-15505,FUR-FU-10004848,51.75
08-08-2014,JL-15505,FUR-CH-10002317,207.184
08-08-2014,JL-15505,OFF-AP-10002534,1473.1
21-08-2012,SM-20320,OFF-SU-10001935,3.488
21-08-2012,SM-20320,TEC-AC-10000290,21.728
21-08-2012,SM-20320,OFF-ST-10002574,663.072
21-08-2012,SM-20320,OFF-BI-10004519,99.588
21-08-2012,SM-20320,OFF-PA-10003625,49.568
02-11-2012,BB-10990,OFF-BI-10001524,29.372
02-11-2012,BB-10990,TEC-PH-10002200,344.704
30-11-2011,PB-19150,OFF-SU-10001664,47.992
30-11-2011,PB-19150,TEC-AC-10002550,102.24
10-05-2011,GM-14680,OFF-PA-10004353,39.96
10-05-2011,GM-14680,TEC-PH-10001817,1432.0
10-05-2011,GM-14680,OFF-SU-10004737,41.04
10-05-2011,GM-14680,FUR-CH-10002320,256.784
18-10-2013,NR-18550,FUR-BO-10001337,120.98
18-10-2013,NR-18550,OFF-BI-10004584,315.98
31-10-2013,EH-13765,OFF-BI-10004817,28.752
31-10-2013,EH-13765,OFF-AR-10004602,114.95
02-12-2013,FH-14365,OFF-AR-10001149,23.04
22-04-2013,BT-11680,OFF-AR-10004817,15.48
22-04-2013,BT-11680,OFF-PA-10003797,51.84
04-08-2014,AB-10105,TEC-AC-10000682,39.816
04-08-2014,SC-20230,OFF-ST-10003996,16.06
12-12-2014,RS-19870,OFF-EN-10003160,7.28
12-12-2014,RS-19870,OFF-BI-10002012,5.4
14-03-2012,AI-10855,OFF-PA-10002105,19.44
08-12-2011,DJ-13420,FUR-FU-10000397,39.88
08-12-2011,DJ-13420,FUR-FU-10000758,79.44
01-10-2014,BF-10975,OFF-LA-10004677,20.664
22-11-2013,TH-21235,OFF-PA-10004451,32.4
25-11-2014,JG-15310,OFF-AP-10002311,13.762
15-11-2014,AW-10930,OFF-EN-10004459,15.28
16-08-2012,JW-15955,OFF-ST-10002352,44.688
16-08-2012,JW-15955,FUR-BO-10000780,301.47
14-10-2014,MH-18025,OFF-LA-10000248,11.07
14-10-2014,MH-18025,FUR-TA-10003473,1504.52
14-10-2014,MH-18025,OFF-PA-10004355,25.92
05-11-2014,FM-14290,OFF-BI-10001308,7.536
05-11-2014,FM-14290,OFF-BI-10003094,1.408
05-11-2014,FM-14290,OFF-BI-10004040,4.144
05-11-2014,FM-14290,OFF-ST-10002485,52.752
20-03-2014,GZ-14545,OFF-AP-10001205,381.36
03-11-2011,TC-21535,OFF-AR-10001868,6.72
24-07-2014,TB-21520,OFF-BI-10003429,15.192
24-07-2014,TB-21520,OFF-PA-10002689,58.32
27-12-2011,RP-19390,OFF-BI-10003650,946.764
03-09-2013,LR-16915,FUR-FU-10001889,94.68
03-09-2013,LR-16915,OFF-ST-10000321,23.67
03-09-2013,LR-16915,TEC-PH-10001530,1091.168
03-09-2013,LR-16915,OFF-AR-10004752,18.69
03-09-2013,LR-16915,FUR-TA-10001539,568.728
03-09-2013,LR-16915,OFF-BI-10001553,7.312
12-02-2014,MM-17260,FUR-FU-10003601,147.568
28-10-2014,NB-18655,OFF-PA-10001685,56.784
28-10-2014,NB-18655,OFF-BI-10001097,5.607
28-10-2014,NB-18655,OFF-AR-10001662,6.576
09-07-2011,DS-13030,OFF-BI-10002609,14.304
09-07-2011,DS-13030,FUR-BO-10004218,119.833
09-07-2011,DS-13030,OFF-AR-10003251,5.56
09-07-2011,DS-13030,OFF-PA-10002365,32.4
23-05-2014,VF-21715,OFF-AR-10003651,9.84
23-05-2014,VF-21715,OFF-AR-10003732,2.78
11-11-2013,SW-20275,OFF-BI-10002557,3.64
11-11-2013,SW-20275,TEC-PH-10003691,881.93
03-12-2013,PW-19030,OFF-BI-10001107,115.84
03-03-2014,KD-16615,OFF-BI-10004224,107.648
24-09-2014,DO-13645,TEC-AC-10001114,199.95
24-09-2014,DO-13645,OFF-PA-10002005,12.96
12-02-2011,GA-14725,FUR-CH-10001146,60.89
12-02-2011,GA-14725,OFF-LA-10004853,14.94
12-02-2011,GA-14725,OFF-BI-10004728,9.64
12-02-2011,GA-14725,FUR-FU-10002298,332.94
12-02-2011,GA-14725,OFF-BI-10004654,51.9
12-02-2011,GA-14725,OFF-ST-10002583,64.96
12-11-2014,JL-15505,OFF-SU-10004661,25.5
03-09-2014,SU-20665,FUR-CH-10003061,215.976
09-10-2012,FM-14380,FUR-CH-10000513,389.97
09-10-2012,FM-14380,OFF-AP-10002191,269.91
25-11-2014,MY-17380,OFF-BI-10000216,11.673
25-11-2014,MY-17380,OFF-EN-10003448,64.848
09-02-2011,NM-18445,FUR-FU-10002111,14.56
25-09-2012,CS-11950,FUR-CH-10001545,102.582
25-09-2012,CS-11950,OFF-PA-10002947,20.04
22-08-2014,PK-19075,OFF-BI-10003476,32.088
22-08-2014,PK-19075,OFF-BI-10001359,4305.552
13-05-2013,HM-14860,FUR-FU-10000320,10.02
13-05-2013,HM-14860,TEC-PH-10001835,631.96
03-09-2014,AH-10210,OFF-BI-10003650,1577.94
10-10-2011,FC-14335,OFF-AR-10000937,255.85
27-05-2013,CP-12085,OFF-ST-10000532,184.704
27-05-2013,CP-12085,TEC-AC-10001267,47.92
02-12-2014,SC-20305,OFF-LA-10004853,15.936
02-12-2014,SC-20305,OFF-BI-10001759,8.001
02-12-2014,SC-20305,FUR-CH-10003379,398.972
21-09-2013,HJ-14875,FUR-BO-10002853,163.88
12-09-2014,CB-12025,OFF-AP-10000027,67.9
31-12-2013,EH-14185,OFF-PA-10002421,72.224
03-09-2014,LW-17215,OFF-LA-10002475,11.696
18-11-2011,MK-17905,FUR-CH-10001482,392.94
21-11-2012,JH-15820,FUR-FU-10000087,18.176
20-06-2014,DB-13270,OFF-BI-10003166,6.888
20-06-2014,DB-13270,FUR-TA-10000688,457.485
01-12-2014,TB-21625,FUR-CH-10003981,1079.316
23-04-2011,NM-18445,OFF-PA-10001878,48.91
23-09-2011,TT-21220,OFF-AR-10002375,9.84
23-09-2011,TT-21220,OFF-BI-10004965,34.5
03-03-2014,RS-19765,OFF-BI-10004022,0.556
18-11-2014,TB-21625,OFF-BI-10000050,43.8
29-05-2014,AM-10360,OFF-PA-10002464,13.872
29-05-2014,AM-10360,FUR-BO-10004709,115.96
18-04-2012,MP-17965,TEC-AC-10003590,41.424
18-04-2012,MP-17965,TEC-PH-10003357,244.768
18-04-2012,MP-17965,OFF-AR-10003373,74.352
18-04-2012,MP-17965,OFF-BI-10003676,4.312
18-04-2012,MP-17965,FUR-CH-10000225,56.686
18-04-2012,MP-17965,TEC-PH-10001870,97.968
18-04-2012,MP-17965,OFF-AR-10003481,7.872
18-04-2012,MP-17965,OFF-PA-10003936,15.552
18-04-2012,MP-17965,OFF-BI-10000320,1.476
19-09-2012,MH-17290,OFF-AR-10001972,8.4
25-03-2011,CA-12265,OFF-AR-10003829,6.56
25-03-2011,CA-12265,OFF-AR-10003338,14.88
25-03-2011,CA-12265,TEC-AC-10002558,45.48
